upc_a_code,item_name
194346000401,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346000418,"WALMART - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346000425,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346000432,"FRESHNESS GUARANTEED - COTTON CANDY FROSTED SUGAR COOKIES, COTTON CANDY"
194346000449,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346000456,"FRESHNESS GUARANTEED - FROSTED CHOCOLATE COOKIES STRAWBERRY FROSTING, FROSTED CHOCOLATE, STRAWBERRY"
194346000487,"FRESHNESS GUARANTEED - ASSORTED COOKIES, ASSORTED"
194346000548,"SAM'S CHOICE - HOLIDAY A COMBINATION OF DARK CHOCOLATE CARAMEL POPCORN, MILK AND DARK CHOCOLATE MINI PRETZELS, SANDWICH COOKIE PIECES, MILK AND DARK CHOCOLATE MINI PEANUT BUTTER CUPS, AND RED CANDY-COATED CHOCOLATES MERRY MIX, HOLIDAY"
194346000579,"BAKE AT HOME - ROSEMARY OLIVE OIL LOAF, ROSEMARY OLIVE OIL"
194346000586,"BAKE AT HOME - SOURDOUGH LOAF, SOURDOUGH"
194346000609,"GREAT VALUE - RED ENCHILADA SAUCE, RED ENCHILADA"
194346000616,"GREAT VALUE - PUMPKIN BUTTER, PUMPKIN"
194346000623,"SAM'S CHOICE - STRAWBERRY AND RHUBARB PRESERVES, STRAWBERRY AND RHUBARB"
194346000920,"FRESHNESS GUARANTEED - TIKKA MASALA CHICKEN IN A CREAMY SPICED TOMATO SAUCE OVER BASMATI RICE, TIKKA MASALA"
194346000951,"FRESHNESS GUARANTEED - PANANG CURRY CHICKEN IN A MILDLY SWEET PANANG CURRY OVER BASMATI RICE, PANANG CURRY"
194346000999,"FRESHNESS GUARANTEED - CHICKEN FLORENTINE GRILLED CHICKEN BREAST STRIPS WITH LINGUINE IN CREAMY FLORENTINE SAUCE AND BASIL PESTO SAUCE, CHICKEN FLORENTINE"
194346001019,"FRESHNESS GUARANTEED - SOUTH OF THE BORDER STYLE CHICKEN MEXICAN STYLE RICE WITH CHICKEN THIGH MEAT AND GREEN CHILE CHEESE SAUCE, SOUTH OF THE BORDER STYLE CHICKEN"
194346001026,"FRESHNESS GUARANTEED - SPAGHETTI & MEATBALLS BEEF AND PORK MEATBALLS BLENDED WITH CHEESE IN A MARINARA SAUCE, SPAGHETTI & MEATBALLS"
194346001040,"FRESHNESS GUARANTEED - HAND PULLED SIMPLY SEASONED ROTISSERIE CHICKEN, HAND PULLED SIMPLY SEASONED"
194346001095,"FRESHNESS GUARANTEED - CHOCOLATE FLAVORED DIPPED MADELEINES, CHOCOLATE"
194346001248,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346001606,"GREAT VALUE - HAM & CHEESE FILLED SANDWICHES, HAM & CHEESE"
194346001613,"GREAT VALUE - PEPPERONI & CHEESE SLICES OF PEPPERONI AND REDUCED FAT MOZZARELLA CHEESE WITH TOMATO SAUCE WRAPPED IN A CRUST FILLED SANDWICHES, PEPPERONI & CHEESE"
194346001620,"GREAT VALUE - ORANGE JUICE WITH PINEAPPLE, ORANGE WITH PINEAPPLE"
194346001637,"MARKETSIDE - BEEF BRISKET BURNT ENDS SLOW-SMOKED SEASONED BEEF BRISKET BATHED IN A SWEET & SMOKY BBQ SAUCE, BEEF BRISKET"
194346001644,"MARKETSIDE - PORK BURNT ENDS SLOW-SMOKED SEASONED PORK BATHED IN A SWEET & SMOKY BBQ SAUCE, PORK BURNT ENDS"
194346001651,"MARKETSIDE - PORK ST. LOUIS STYLE SPARERIBS WITH SWEET AND SMOKY SAUCE, PORK ST. LOUIS STYLE"
194346001668,"MARKETSIDE - SMOKED & SEASONED PULLED PORK IN BBQ SAUCE, BBQ SAUCE"
194346001675,"MARKETSIDE - KOREAN GOCHUJANG BBQ RECIPE BABY BACK PORK RIBS, KOREAN GOCHUJANG BBQ RECIPE"
194346001682,"MARKETSIDE - MEAT LOAF WITH RESTAURANT-STYLE GLAZE, RESTAURANT-STYLE GLAZE"
194346001699,"MARKETSIDE - TAILGATE BEEF MEATBALLS, TAILGATE BEEF"
194346001712,"MARKETSIDE - MEDITERRANEAN STYLE CHICKEN PICCATA, MEDITERRANEAN STYLE"
194346001729,"MARKETSIDE - BABY BACK PORK RIBS WITH SWEET & SMOKY SAUCE, SWEET & SMOKY SAUCE"
194346001743,"MARKETSIDE - TANGY INDIAN SPICED FLAVOR, CREAMY, MILDLY SPICY, 5 KINDS OF HEALTHY VEGETABLES BIRYANI RICE, TANGY INDIAN SPICED"
194346001750,"MARKETSIDE - BONELESS SKINLESS CHICKEN THIGHS IN TIKKA MASALA SAUCE, TIKKA MASALA SAUCE"
194346001767,"MARKETSIDE - MEDITERRANEAN RECIPE BEEF KEBABS, MEDITERRANEAN RECIPE"
194346001774,"MARKETSIDE - MEDITERRANEAN STYLE BONELESS SKINLESS CHICKEN THIGHS IN SWEET PEPPER SAUCE, MEDITERRANEAN STYLE"
194346001804,"MARKETSIDE - PORK CARNITAS, PORK"
194346001842,"MARKETSIDE - CILANTRO LIME RICE, CILANTRO LIME"
194346001866,"MARKETSIDE - MAPLE ROASTED SWEET POTATOES, MAPLE ROASTED"
194346001880,"MARKETSIDE - CHEESY SCALLOPED POTATOES, CHEESY SCALLOPED"
194346001927,"MARKETSIDE - CHEESY BROCCOLI BAKE WITH RICE, CHEESY BROCCOLI"
194346001934,"MARKETSIDE - WILD MUSHROOM RISOTTO, WILD MUSHROOM"
194346001941,"MARKETSIDE - SAGE STUFFING BREAD CUBES COOKED IN A RICH POULTRY STOCK WITH HINTS OF SAGE, SAGE STUFFING"
194346001965,"MARKETSIDE - SWEET POTATO SOUFFLE ROASTED SWEET POTATOES WHIPPED WITH BUTTER, CINNAMON & TOPPED WITH BROWN SUGAR PECAN MIX, SWEET POTATO SOUFFLE"
194346001972,"MARKETSIDE - WILD BLUEBERRY FRENCH TOAST BAKE, WILD BLUEBERRY FRENCH"
194346001989,"MARKETSIDE - SALTED CARAMEL APPLE FRENCH TOAST BAKE BRIOCHE BREAD COOKED WITH GRANNY SMITH APPLES & SERVED WITH A SALTED CARAMEL SAUCE, SALTED CARAMEL APPLE FRENCH TOAST BAKE"
194346002047,"MARKETSIDE - HOMESTYLE MASHED POTATOES, HOMESTYLE"
194346002054,"MARKETSIDE - EXTRA CREAMY CLASSIC MACARONI AND CHEESE, EXTRA CREAMY CLASSIC"
194346002092,GREAT VALUE - INSTANT MASHED POTATOES
194346002092,"GREAT VALUE - MASHED INSTANT POTATOES, MASHED"
194346002153,"GREAT VALUE - EXTRA BUTTER MICROWAVE POPCORN, EXTRA BUTTER"
194346002160,"GREAT VALUE - LIGHT BUTTER FLAVORED MICROWAVE POPCORN, LIGHT BUTTER"
194346002160,"GREAT VALUE - LIGHT BUTTER MICROWAVE POPCORN, LIGHT BUTTER"
194346002214,"GREAT VALUE - HOT DICED TOMATOES WITH GREEN CHILIES & HABANERO PUREE, HOT WITH GREEN CHILIES & HABANERO PUREE"
194346002221,"GREAT VALUE - CHILI STARTER SEASONED CRUSHED & DICED TOMATOES, CHILI STARTER"
194346002238,"MARKETSIDE - ICED PUMPKIN SLICED LOAF CAKE, ICED PUMPKIN"
194346002245,"MARKETSIDE - ICED LEMON RASPBERRY SLICED LOAF CAKE, ICED LEMON RASPBERRY"
194346002283,"FRESHNESS GUARANTEED - LEMON SLICED LOAF CAKE, LEMON"
194346002290,"FRESHNESS GUARANTEED - CHOCOLATEY SLICED LOAF CAKE, CHOCOLATEY SLICED"
194346002306,"MARKETSIDE - VANILLA CAKE POP, VANILLA"
194346002313,"MARKETSIDE - CHOCOLATE CAKE POP, CHOCOLATE"
194346002337,"MARKETSIDE - CHOCOLATE CAKE POP, CHOCOLATE"
194346002344,"MARKETSIDE - VANILLA CAKE POP, VANILLA"
194346002351,"MARKETSIDE - RED VELVET CAKE POP, RED VELVET"
194346002412,"FRESHNESS GUARANTEED - VANILLA DESSERT SHELLS, VANILLA"
194346002443,"MARKETSIDE - STRAWBERRY RHUBARB PIE, STRAWBERRY RHUBARB"
194346002498,"GREAT VALUE - MAPLE FLAVORED CHICKEN SAUSAGE LINKS, MAPLE"
194346002504,"GREAT VALUE - MAPLE FLAVORED CHICKEN SAUSAGE PATTIES, MAPLE"
194346002511,"GREAT VALUE - BREADED CHICKEN NUGGETS SHAPED CHICKEN BREAST PATTIES WITH RIB MEAT, BREADED"
194346002511,"GREAT VALUE - BREADED CHICKEN NUGGETS, BREADED"
194346002528,"GREAT VALUE - CHICKEN STRIPS BREADED CHICKEN BREAST PATTIES WITH RIB MEAT, CHICKEN STRIPS"
194346002849,"GREAT VALUE - DIET CRANBERRY FLAVORED ZERO SUGAR COCKTAIL, DIET CRANBERRY"
194346002849,"GREAT VALUE - DIET CRANBERRY ZERO SUGAR COCKTAIL, DIET CRANBERRY"
194346002856,"GREAT VALUE - CRANBERRY BLACK CHERRY FLAVORED ZERO SUGAR COCKTAIL, CRANBERRY BLACK CHERRY"
194346002863,"GREAT VALUE - CHEESE ENCHILADAS HAND ROLLED CORN TORTILLAS FILLED WITH MONTEREY JACK AND WHITE CHEDDAR CHEESE. TOPPED WITH A RED ENCHILADA SAUCE, CHEESE ENCHILADAS"
194346002863,"GREAT VALUE - CHEESE ENCHILADAS HAND ROLLED CORN TORTILLAS FILLED WITH MONTEREY JACK AND WHITE CHEDDAR CHEESE, TOPPED WITH A RED ENCHILADA SAUCE, CHEESE"
194346002870,"GREAT VALUE - MEXICAN STYLE MADE WITH CORN MASA, BLACK BEANS AND CORN. FINISHED OFF WITH AN ENCHILADA SAUCE AND MONTEREY JACK CASSEROLE, MEXICAN STYLE"
194346002870,"GREAT VALUE - MEXICAN STYLE MADE WITH CORN MASA, BLACK BEANS AND CORN, FINISHED OFF WITH AN ENCHILADA SAUCE AND MONTEREY JACK CASSEROLE, MEXICAN STYLE"
194346002887,"GREAT VALUE - CHILI RELLENO CASSEROLE ROASTED POBLANOS WITH BLACK BEANS AND TOFU SMOTHERED WITH MONTEREY JACK AND CHEDDAR CHEESE, CHILI RELLENO CASSEROLE"
194346002887,"GREAT VALUE - CHILI RELLENO CASSEROLE ROASTED POBLANOS WITH BLACK BEANS AND TOFU, WITH MONTEREY JACK AND CHEDDAR CHEESE, CHILI RELLENO CASSEROLE"
194346002894,"GREAT VALUE - ROASTED POBLANO ENCHILADAS ROASTED POBLANO AND RED BELL PEPPER TOPPED WITH TOMATILLO SAUCE AND MONTEREY JACK, ROASTED POBLANO ENCHILADAS"
194346002894,"GREAT VALUE - ROASTED POBLANO ENCHILADAS ROASTED POBLANO AND RED BELL PEPPER TOPPED WITH TOMATILLO SAUCE AND MONTEREY JACK, ROASTED POBLANO"
194346002900,"GREAT VALUE - PAD THAI NOODLES, BROCCOLI AND TOFU SMOTHERED WITH A TAMARIND PEANUT SAUCE, PAD THAI"
194346002917,"GREAT VALUE - 3 CHEESE & KALE BAKE RICE FUSILLI PASTA, KALE, TOSSED WITH A 3 CHEESE SAUCE TOPPED WITH BREADCRUMBS & PARMESAN, 3 CHEESE & KALE BAKE"
194346002924,"GREAT VALUE - VEGETABLE LASAGNA 3 LAYER PASTA STUFFED WITH RICOTTA CHEESE AND VEGETABLES TOPPED WITH MOZZARELLA AND PARMESAN CHEESE, VEGETABLE LASAGNA"
194346002924,"GREAT VALUE - VEGETABLE 3 LAYER PASTA STUFFED WITH RICOTTA CHEESE AND VEGETABLES TOPPED WITH MOZZARELLA AND PARMESAN CHEESE LASAGNA, VEGETABLE"
194346002931,"GREAT VALUE - CHEESE TORTELLINI PASTA TOSSED IN PESTO PARMESAN SAUCE, PESTO TORTELLINI"
194346002931,"GREAT VALUE - PESTO CHEESE TORTELLINI PASTA TOSSED IN PESTO PARMESAN SAUCE, PESTO"
194346002986,FRESHNESS GUARANTEED - SANTA SNACK MIX
194346002993,"MARKETSIDE - PEPPERMINT BARK WITH CRUSHED PEPPERMINT, PEPPERMINT"
194346003013,GREAT VALUE - TACO SHELLS
194346003075,"MARKETSIDE - ICED LEMON SLICED LOAF CAKE, ICED LEMON"
194346003327,"FRESHNESS GUARANTEED - LEMON FLAVORED MADELEINES, LEMON"
194346003778,"MARKETSIDE - PECAN PIE, PECAN"
194346003785,"MARKETSIDE - PECAN TENDER CRUST WITH GOLDEN BROWN SWEET FILLING AND TOPPED WITH PECANS PIE, PECAN"
194346003792,"MARKETSIDE - PEACH PIE, PEACH"
194346003808,"MARKETSIDE - BROWNIE BATTER PIE CHOCOLATE FLAVORED CRUST WITH A RICH BATTER-LIKE FILLING AND TOPPED WITH CHOCOLATE CHUNKS, BROWNIE BATTER PIE"
194346003815,"MARKETSIDE - MIXED BERRY PIE, MIXED BERRY"
194346003839,"MARKETSIDE - BITE SIZED CANDY COOKIES, BITE SIZED CANDY"
194346003877,"FRESHNESS GUARANTEED - CHOCOLATE & VANILLA ICED MINI DONUTS, CHOCOLATE & VANILLA"
194346003990,"GREAT VALUE - CRISPY SALTINE CREACKERS, CRISPY SALTINE"
194346004010,"FRESHNESS GUARANTEED - CHOCOLATE SUGAR COOKIES, CHOCOLATE SUGAR"
194346004027,"GREAT VALUE - CHEESE RAVIOLI WITH SAUCE, CHEESE WITH SAUCE"
194346004256,"SAM'S CHOICE - WHITE KETO FRIENDLY SANDWICH BREAD, WHITE"
194346004263,"SAM'S CHOICE - WHEAT KETO FRIENDLY SANDWICH BREAD, WHEAT"
194346009527,FRESHNESS GUARANTEED - MADELEINES
194346009534,"WALMART - CARAMEL SNACK MIX, CARAMEL"
194346009725,"FRESHNESS GUARANTEED - LEMON PIE, LEMON"
194346009732,"FRESHNESS GUARANTEED - CHOCOLATE CREME PIE, CHOCOLATE CREME"
194346009749,"FRESHNESS GUARANTEED - STRAWBERRY CREME PIE, STRAWBERRY CREME"
194346009800,"FRESHNESS GUARANTEED - WHITE CAKE WITH WHIPPED ICING, WHITE WITH WHIPPED ICING"
194346019823,"SAM'S CHOICE - BELGIAN CHOCOLATE HEARTS, BELGIAN"
194346019830,"SAM'S CHOICE - STRAWBERRY WHITE CHOCOLATE MINI GRAHAMS, STRAWBERRY"
194346019847,"SAM'S CHOICE - TRIPLE CHOCOLATE SANDWICH CREMES MILK CHOCOLATE ENROBED CHOCOLATE SANDWICH CREME COOKIES TOPPED WITH CHOCOLATE CRUMBLES, TRIPLE CHOCOLATE"
194346019854,"SAM'S CHOICE - RASPBERRY DARK CHOCOLATE BARK WITH WHITE CHOCOLATE SWIRLS AND HEART SHAPED SPRINKLES, RASPBERRY"
194346019861,"SAM'S CHOICE - RED VELVET CHOCOLATE ALMONDS, RED VELVET CHOCOLATE"
194346019878,"SAM'S CHOICE - RED AND WHITE FLAVORED VANILLA CARAMEL CORN, RED AND WHITE"
194346020027,"MARKETSIDE - PUMPKIN STREUSEL PIE, PUMPKIN STREUSEL"
194346020034,"MARKERSIDE - BERRY CRUMBLE PIE, BERRY CRUMBLE"
194346020065,"FRESHNESS GUARANTEED - BLUEBERRY PIE, BLUEBERRY"
194346020072,"FRESHNESS GUARANTEED - CHERRY PIE, CHERRY"
194346020089,"MARKETSIDE - LEMON STREUSEL PIE, LEMON STREUSEL"
194346020096,"MARKETSIDE - MIXED BERRY HAND PIES, MIXED BERRY"
194346020102,"MARKETSIDE - CHERRY HAND PIES, CHERRY"
194346020119,"MARKETSIDE - APPLE FLAVORED HAND PIES, APPLE"
194346020126,"MARKETSIDE - CHOCOLATE COBBLER, CHOCOLATE"
194346020133,"MARKETSIDE - PUMPKIN FLAVORED HAND PIES, PUMPKIN"
194346020256,"MARKETSIDE - HONEY BUN, LOUISIANA CRUNCH, SOCK IT TO ME, TRIPLE CHOCOLATE FLAVORED VARIETY CAKE, HONEY BUN, LOUISIANA CRUNCH, SOCK IT TO ME, TRIPLE CHOCOLATE"
194346020348,"GREAT VALUE - STRAWBERRIES & CREAM INSTANT OATMEAL, STRAWBERRIES & CREAM"
194346020355,"GREAT VALUE - PEACHES & CREAM INSTANT OATMEAL, PEACHES & CREAM"
194346020362,"GREAT VALUE - APPLE FRITTER SWEETENED CORN AND OAT CEREAL, APPLE"
194346020386,"GREAT VALUE - FUDGE BROWNIE SWEETENED CORN AND OAT CEREAL, FUDGE BROWNIE"
194346020393,"FRESHNESS GUARANTEED - GLAZED MINI CRULLER, GLAZED"
194346020409,"Wal-Mart Stores, Inc. - COOKED, PEELED, TAIL-ON COCKTAIL SHRIMP WITH SAUCE, SAUCE"
194346020560,"FRESHNESS GUARANTEED - HOMESTYLE COLESLAW, HOMESTYLE"
194346020591,"MARKETSIDE - PUMPKIN PIE HUMMUS, PUMPKIN PIE"
194346020614,"MARKETSIDE - OLIVE TAPENADE HUMMUS, OLIVE TAPENADE"
194346020621,"MARKETSIDE - CHOCOLATE HUMMUS, CHOCOLATE"
194346020669,"MARKETSIDE - MILD CANTINA STYLE SALSA, MILD CANTINA STYLE"
194346020676,"MARKETSIDE - MILD CILANTRO SALSA, MILD"
194346020980,"GREAT VALUE - CHOCOLATE CHIP ENERGY BAR, CHOCOLATE CHIP"
194346020997,"GREAT VALUE - CRUNCHY PEANUT BUTTER ENERGY BARS, CRUNCHY PEANUT BUTTER"
194346021215,"FRESHNESS GUARANTEED - OATMEAL RAISIN COOKIES, OATMEAL RAISIN"
194346021222,"FRESHNESS GUARANTEED - CHOCOLATE CHIP FLAVORED COOKIES, CHOCOLATE CHIP"
194346021406,"FRESHNESS GUARANTEED - DRIZZLED CARAMEL POPCORN WITH CANDY CORN, DRIZZLED CARAMEL WITH CANDY CORN"
194346021413,FRESHNESS GUARANTEED - TRAIL MIX
194346021420,FRESHNESS GUARANTEED - YUMMY CHOW
194346021437,"MARKETSIDE - PEANUT BARK, PEANUT"
194346021444,"FRESHNESS GUARANTEED - PUMPKIN, CARAMEL PEANUT BUTTER, CINNAMON DIPPED PRETZELS, PUMPKIN, CARAMEL PEANUT BUTTER, CINNAMON"
194346021451,"MARKETSIDE - CHOCOLATEY DRIZZLED PEANUT GOURMET BRITTLE, CHOCOLATEY DRIZZLED"
194346021857,"MARKETSIDE - TURTLE & ULTIMATE BITE SIZED BROWNIES, TURTLE & ULTIMATE"
194346028207,"MARKETSIDE - ULTIMATE CHOCOLATE BITE SIZED BROWNIES, ULTIMATE CHOCOLATE"
194346028214,"FRESHNESS GUARANTEED - PEANUT BUTTER FUDGE NO BAKE COOKIES, PEANUT BUTTER FUDGE"
194346028221,"FRESHNESS GUARANTEED - PEANUT BUTTER NO BAKE COOKIES, PEANUT BUTTER"
194346028245,"FRESHNESS GUARANTEED - PEANUT BUTTER FUDGE NO BAKE COOKIES, PEANUT BUTTER FUDGE"
194346028252,"FRESHNESS GUARANTEED - NEW YORK STYLE & TURTLE CHEESECAKE, NEW YORK STYLE & TURTLE"
194346028306,"FRESHNESS GUARANTEED - PEANUT BUTTER NO BAKE COOKIES, PEANUT BUTTER"
194346028313,"FRESHNESS GUARANTEED - APPLE CIDER DONUTS, APPLE CIDER"
194346028627,"FRESHNESS GUARANTEED - BUTTERMILK RANCH DIP VEGETABLE TRAY, BUTTERMILK RANCH"
194346028634,"Wal-Mart Stores, Inc. - VEGETABLE TRAY WITH RANCH DIP, TURKEY & CHEESE, VEGETABLE TRAY WITH RANCH"
194346028900,GREAT VALUE - RAINBOW SPRINKLES
194346028931,GREAT VALUE - BUTTERFLY SPRINKLE MIX
194346028948,"GREAT VALUE - SPRINKLE MIX, FLOWER"
194346028993,"GREAT VALUE - SPRINKLE MIX, SPRINKLE"
194346029976,"GREAT VALUE - JALAPENO KETTLE COOKED POTATO CHIPS, JALAPENO"
194346038060,"MARKETSIDE - LOADED NACHO DIP, LOADED NACHO"
194346038091,"GREAT VALUE - MEXICAN-STYLE WITH NACHO CHEESE SAUCE & SALSA, MADE WITH BEEF, BEANS, CHEDDAR CHEESE & TORTILLA CRUMBS LASAGNA, MEXICAN-STYLE"
194346038091,"GREAT VALUE - MEXICAN-STYLE LASAGNA WITH NACHO CHEESE SAUCE & SALSA, MADE WITH BEEF, BEANS, CHEDDAR CHEESE & TORTILLA CRUMBS, MEXICAN-STYLE"
194346038107,"GREAT VALUE - MEXICAN-STYLE LASAGNA WITH NACHO CHEESE SAUCE & SALSA, MADE WITH BEEF, BEANS, CHEDDAR CHEESE & TORTILLA CRUMBS, MEXICAN-STYLE LASAGNA"
194346038121,GREAT VALUE - MACARONI & CHEESE
194346038138,"GREAT VALUE - SALISBURY STEAK HOMESTYLE GRAVY AND ROASTED BEEF PATTIES, SALISBURY STEAK"
194346038145,"GREAT VALUE - SPAGHETTI & MEATBALLS IN MARINARA SAUCE, MARINARA SAUCE"
194346038176,"GREAT VALUE - BEEF STROGANOFF HEARTY GROUND BEEF WITH CREAMY SAUCE AND NOODLES, BEEF STROGANOFF"
194346038183,"GREAT VALUE - TURTLE CHEESECAKE, TURTLE"
194346038190,"GREAT VALUE - MACARONI & CHEESE FRESHLY MADE PASTA IN A REAL CHEDDAR CHEESE SAUCE, MACARONI & CHEESE"
194346038206,"GREAT VALUE - SALISBURY STEAK HOMESTYLE GRAVY AND MASHED POTATOES WITH A ROASTED BEEF PATTY, SALISBURY STEAK"
194346038220,"GREAT VALUE - NEW YORK STYLE CHEESECAKE, NEW YORK STYLE"
194346038237,"GREAT VALUE - STRAWBERRY CHEESECAKE, STRAWBERRY"
194346038244,"GREAT VALUE - ORANGE CHICKEN FULLY COOKED CRISPY TEMPURA WHITE CHICKEN MEAT WITH ORANGE SAUCE PACKET, ORANGE CHICKEN"
194346038251,"GREAT VALUE - GENERAL TSO'S CHICKEN FULLY COOKED CRISPY TEMPURA WHITE CHICKEN MEAT WITH GENERAL TSO'S SAUCE PACKET, GENERAL TSO'S CHICKEN"
194346038268,"GREAT VALUE - CHICKEN GRILLED SEASONED DICED CHICKEN WHITE MEAT WITH SEASONED LONG GRAIN WHITE RICE, EDAMAME, CARROTS, SCRAMBLED EGGS, RED PEPPERS & ONIONS FRIED RICE, CHICKEN"
194346038282,"GREAT VALUE - BEEF & BROCCOLI FULLY COOKED SEASONED BEEF STRIPS WITH BROCCOLI & A GARLIC SOY SAUCE PACKET, BEEF & BROCCOLI"
194346038312,"GREAT VALUE - VANILLA ICE CREAM FILLED CUPCAKES, VANILLA ICE CREAM"
194346038329,"GREAT VALUE - CHOCOLATE ICE CREAM FILLED CUPCAKES, CHOCOLATE ICE CREAM"
194346038336,"GREAT VALUE - STRAWBERRY ICE CREAM FILLED CUPCAKES, STRAWBERRY"
194346038657,"FRESHNESS GUARANTEED - MANGO CAKE BITES, MANGO"
194346038664,"FRESHNESS GUARANTEED - PINEAPPLE COCONUT CAKE BITES, PINEAPPLE COCONUT"
194346038671,"MARKETSDIE - DECADENT PEANUT BUTTER CUP COOKIES, DECADENT PEANUT BUTTER CUP"
194346038671,"MARKETSIDE - DECADENT PEANUT BUTTER CUP COOKIES, DECADENT PEANUT BUTTER"
194346038688,"MARKETSIDE - VANILLA PETIT FOURS WITH VANILLA ICING, VANILLA ICING"
194346038787,"FRESHNESS GUARANTEED - NEW YORK STYLE, CHOCOLATE MARBLE STRAWBERRY SWIRL, BROWNIE VARIETY CHEESECAKE, NEW YORK STYLE, CHOCOLATE MARBLE STRAWBERRY SWIRL, BROWNIE"
194346038800,"FRESHNESS GUARANTEED - NEW YORK STYLE CHEESECAKE, NEW YORK STYLE"
194346049684,"FRESHNESS GUARANTEED - DRIZZLED KETTLE POPCORN & HEARTS, DRIZZLED KETTLE"
194346049721,FRESHNESS GUARANTEED - MUNCHY MEDLEY
194346049721,"FRESHNESS GUARANTEED - MUNCHY MEDLEY, MUNCHY"
194346049738,"FRESHNESS GUARANTEED - YOGURT DIPPED PRETZELS, YOGURT"
194346049769,"FRESHNESS GUARANTEED - FUNFETTI SNACK MIX, FUNFETTI"
194346049912,"GREAT VALUE - COTTON CANDY SWEETENED CORN AND OAT CEREAL, COTTON CANDY"
194346049936,"GREAT VALUE - CINNAMON MINI DONUT SWEETENED MULTI-GRAIN CEREAL, CINNAMON"
194346049998,"GREAT VALUE - BREADED MINCED ONION RINGS, BREADED MINCED"
194346050000,"GREAT VALUE - CHOCOLATE CHIP ENERGY BAR, CHOCOLATE CHIP"
194346050017,"GREAT VALUE - CRUNCHY PEANUT BUTTER ENERGY BARS, CRUNCHY PEANUT BUTTER"
194346050123,"GREAT VALUE - BIRTHDAY CAKE GRANOLA, BIRTHDAY CAKE"
194346050130,"GREAT VALUE - PEANUT BUTTER PROTEIN GRANOLA, PEANUT BUTTER"
194346050178,"FRESHNESS GUARANTEED - 12 BAKED HEART SHAPED COOKIES KIT - WHITE, PINK & RED ICING TUBES, SWEETHEART QUINS"
194346050185,"Wal-Mart Stores, Inc. - VALENTINE COOKIES, VALENTINE"
194346050192,FRESHNESS GUARANTEED - SPARKLE HEART & TEDDY BEAR COOKIES KIT
194346050222,"Wal-Mart Stores, Inc. - EASTER HUNT COOKIES"
194346050376,"SAM'S CHOICE - FRUITY CEREAL FLAVORED CARAMEL CORN, FRUITY CEREAL"
194346050499,"GREAT VALUE - BIRTHDAY CAKE SNACK MUFFINS, BIRTHDAY CAKE"
194346050765,"GREAT VALUE - SEA SALT POPCORN, SEA SALT"
194346050772,"GREAT VALUE - BLACK & WHITE DRIZZLE POPCORN, BLACK & WHITE"
194346050789,"GREAT VALUE - CINNAMON & SUGAR CHURRO TWISTS, CINNAMON & SUGAR"
194346050796,"GREAT VALUE - CINNAMON APPLE STRAWS, CINNAMON"
194346050802,"FRESHNESS GUARANTEED - SUGAR COOKIES, SUGAR"
194346050819,"FRESHNESS GUARANTEED - GINGERBREAD COOKIES, GINGERBREAD"
194346050826,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIES, FROSTED SUGAR"
194346050840,"GREAT VALUE - FROSTED BROWN SUGAR CINNAMON TOASTER PASTRIES, FROSTED BROWN SUGAR CINNAMON"
194346050857,"GREAT VALUE - FROSTED CHERRY TOASTER PASTRIES, FROSTED CHERRY"
194346050871,"GREAT VALUE - FROSTED CHOCOLATE FUDGE TOASTER PASTRIES, FROSTED CHOCOLATE FUDGE"
194346050895,"GREAT VALUE - FROSTED COOKIES & CREAM TOASTER PASTRIES, FROSTED COOKIES & CREAM"
194346052370,"GREAT VALUE - ORIGINAL PRETZEL FLATS, ORIGINAL"
194346052387,"GREAT VALUE - BUTTER SEASONED PRETZEL TWISTS, BUTTER SEASONED"
194346052394,"GREAT VALUE - HONEY MUSTARD SEASONED PRETZEL TWISTS, HONEY MUSTARD SEASONED"
194346052646,"MARKETSIDE - VANILLA CAKE POP, VANILLA"
194346052677,"MARKETSIDE - VANILLA CAKE POP, VANILLA"
194346052691,"MARKETSIDE - LEMON CAKE POP, LEMON"
194346052738,"GREAT VALUE - CHOCOLATE PEANUT BUTTER INDULGENT BLEND ROASTED SALTED PEANUTS, MILK CHOCOLATE CANDIES, MILK CHOCOLATE PEANUT-FLAVORED CEREAL SQUARES, MILK CHOCOLATE PEANUTS AND PEANUT BUTTER CUPS TRAIL MIX, CHOCOLATE PEANUT BUTTER"
194346052752,"GREAT VALUE - ROASTED & SALTED PEANUTS SEASONED WITH SEA SALT, ROASTED & SALTED WITH SEA SALT"
194346052769,"GREAT VALUE - DELUXE MIXED NUTS ALMONDS, CASHEWS, PISTACHIOS, PECANS & MACADAMIA NUTS, DELUXE MIXED NUTS"
194346052776,"GREAT VALUE - OMEGA-3 TRAIL MIX WITH WALNUTS, DRIED SWEETENED CRANBERRIES, PEPITAS, ALMONDS & PECANS, OMEGA-3"
194346052783,"GREAT VALUE - HONEY ROASTED PEANUTS, HONEY ROASTED"
